input,translation
P41240,R-HSA-877300
P41240,R-HSA-109704
P41240,R-HSA-1257604
P41240,R-HSA-8983432
P41240,R-HSA-606279
P41240,R-HSA-9010642
P41240,R-HSA-1257604
P41247,R-HSA-3214847
P41250,R-HSA-6806942
P41250,R-HSA-174403
P41252,R-HSA-72662
P41252,R-HSA-419037
P41273,R-HSA-114608
P41279,R-HSA-382556
P41279,R-HSA-456926
P41279,R-HSA-9033241
P41439,R-HSA-2871796
P41440,R-HSA-975957
P41586,R-HSA-416476
P41586,R-HSA-9013106
P41586,R-HSA-9609690
P41586,R-HSA-8852276
P41587,R-HSA-380284
P41587,R-HSA-1445148
P41587,R-HSA-9615933
P41594,R-HSA-110328
P41594,R-HSA-73762
P41594,R-HSA-68877
P41594,R-HSA-983695
P41595,R-HSA-425561
P41595,R-HSA-1799339
P41597,R-HSA-381771
P41597,R-HSA-9749641
P41597,R-HSA-204005
P41597,R-HSA-205025
P41732,R-HSA-1236978
P41732,R-HSA-9752946
P41743,R-HSA-170670
P41743,R-HSA-193144
P41743,R-HSA-5673001
P41785,R-HSA-445355
P41785,R-HSA-6807505
P41797,R-HSA-112412
P41968,R-HSA-75815
P41968,R-HSA-5610787
P41968,R-HSA-5610783
P42025,R-HSA-69481
P42025,R-HSA-416476
P42081,R-HSA-8852276
P42081,R-HSA-8874081
P42081,R-HSA-69231
P42081,R-HSA-141444
P42081,R-HSA-202424
P42081,R-HSA-2979096
P42081,R-HSA-1268020
P42081,R-HSA-2500257
P42126,R-HSA-9013149
P42167-1,R-HSA-1250196
P42167-1,R-HSA-202424
P42167-1,R-HSA-9664323
P42167,R-HSA-192456
P42167,R-HSA-9013404
P42167,R-HSA-5419276
P42167,R-HSA-1236978
P42167,R-HSA-166663
P42167,R-HSA-9607240
P42167,R-HSA-72695
P42167,R-HSA-5674135
P42167,R-HSA-193692
P42167,R-HSA-983170
P42224-1,R-HSA-72163
P42224-1,R-HSA-2559585
P42224-1,R-HSA-203754
P42224-1,R-HSA-381426
P42224-1,R-HSA-3656225
P42224-1,R-HSA-912694
P42224-1,R-HSA-5218921
P42224-1,R-HSA-975634
P42224-1,R-HSA-3214815
P42224-2,R-HSA-8951664
P42224-2,R-HSA-168638
P42224-2,R-HSA-3232142
P42224,R-HSA-5621480
P42224,R-HSA-9648895
P42224,R-HSA-975155
P42224,R-HSA-9694614
P42224,R-HSA-983695
P42224,R-HSA-9013149
P42224,R-HSA-2142691
P42224,R-HSA-901032
P42224,R-HSA-2393930
P42224,R-HSA-5419276
P42224,R-HSA-5678895
P42224,R-HSA-69473
P42224,R-HSA-1989781
P42224,R-HSA-9748787
P42224,R-HSA-9696273
P42224,R-HSA-9755779
P42224,R-HSA-114608
P42224,R-HSA-73776
P42224,R-HSA-73863
P42224,R-HSA-9752946
P42224,R-HSA-373076
P42224,R-HSA-201681
P42226,R-HSA-5250924
P42226,R-HSA-1650814
P42226,R-HSA-6802952
P42229,R-HSA-6803207
P42229,R-HSA-2454202
P42229,R-HSA-983231
P42229,R-HSA-9609690
P42229,R-HSA-3232118
P42229,R-HSA-9752946
P42229,R-HSA-1236978
P42229,R-HSA-5693565
P42229,R-HSA-5673001
P42229,R-HSA-9670615
P42229,R-HSA-6798695
P42229,R-HSA-167290
P42229,R-HSA-1296072
P42229,R-HSA-6805567
P42229,R-HSA-877300
P42229,R-HSA-427413
P42229,R-HSA-2122948
P42229,R-HSA-2046106
P42229,R-HSA-6805567
P42229,R-HSA-174577
P42229,R-HSA-156902
P42229,R-HSA-5610785
P42229,R-HSA-167162
P42229,R-HSA-5578749
P42229,R-HSA-1482788
P42229,R-HSA-5663220
P42261,R-HSA-9010553
P42261,R-HSA-1799339
P42261,R-HSA-3928663
P42261,R-HSA-110330
P42261,R-HSA-8940973
P42261,R-HSA-2559582
P42261,R-HSA-9748787
P42261,R-HSA-5620924
P42261,R-HSA-68877
P42262,R-HSA-1475029
P42262,R-HSA-549127
P42262,R-HSA-437239
P42262,R-HSA-977225
P42262,R-HSA-5673001
P42262,R-HSA-5673001
P42263,R-HSA-418217
P42263,R-HSA-5368286
P42263,R-HSA-5210891
P42263,R-HSA-3000480
P42263,R-HSA-9664422
P42263,R-HSA-2730905
P42285,R-HSA-1221632
P42285,R-HSA-373080
P42330,R-HSA-211981
P42330,R-HSA-9754678
P42330,R-HSA-5689880
P42330,R-HSA-428542
P42330,R-HSA-174178
P42330,R-HSA-983189
P42331,R-HSA-9662360
P42336,R-HSA-75815
P42336,R-HSA-166663
P42336,R-HSA-111447
P42336,R-HSA-180024
P42336,R-HSA-8939236
P42336,R-HSA-9670095
P42336,R-HSA-6791226
P42336,R-HSA-114608
P42336,R-HSA-8856828
P42336,R-HSA-5689880
P42336,R-HSA-202424
P42336,R-HSA-4570464
P42336,R-HSA-9664422
P42336,R-HSA-9749641
P42336,R-HSA-198203
P42336,R-HSA-9684325
P42336,R-HSA-2162123
P42336,R-HSA-354194
P42336,R-HSA-3772470
P42336,R-HSA-9709570
P42336,R-HSA-167238
P42336,R-HSA-204174
P42336,R-HSA-1482839
P42336,R-HSA-4641263
P42336,R-HSA-202733
P42336,R-HSA-69205
P42336,R-HSA-383280
P42336,R-HSA-6782210
P42336,R-HSA-6799198
P42336,R-HSA-1650814
P42336,R-HSA-8940973
P42336,R-HSA-6811434
P42336,R-HSA-6803207
P42336,R-HSA-72086
P42336,R-HSA-9609690
P42336,R-HSA-5578775
P42336,R-HSA-9752946
P42336,R-HSA-525793
P42336,R-HSA-8949613
P42336,R-HSA-5389840
P42336,R-HSA-174154
P42336,R-HSA-937072
P42336,R-HSA-2559582
P42336,R-HSA-141444
P42336,R-HSA-4570464
P42336,R-HSA-350562
P42336,R-HSA-1236974
P42336,R-HSA-2559586
P42336,R-HSA-6803205
P42336,R-HSA-450408
P42336,R-HSA-445989
P42336,R-HSA-8856825
P42336,R-HSA-9615710
P42336,R-HSA-749476
P42336,R-HSA-9705671
P42336,R-HSA-6814122
P42336,R-HSA-416700
P42336,R-HSA-4641262
P42336,R-HSA-6798695
P42338,R-HSA-9013149
P42338,R-HSA-1222556
P42338,R-HSA-174154
P42338,R-HSA-9609690
P42338,R-HSA-4085377
P42338,R-HSA-5357956
P42338,R-HSA-2892247
P42338,R-HSA-5674135
P42338,R-HSA-8854214
P42338,R-HSA-3214847
P42338,R-HSA-9013404
P42338,R-HSA-110320
P42338,R-HSA-3301854
P42338,R-HSA-975956
P42338,R-HSA-1368108
P42338,R-HSA-5628897
P42338,R-HSA-2565942
P42338,R-HSA-5610787
P42338,R-HSA-975634
P42338,R-HSA-9694676
P42338,R-HSA-5654689
P42338,R-HSA-3065679
P42338,R-HSA-5693579
P42338,R-HSA-5689880
P42338,R-HSA-2730905
P42338,R-HSA-166663
P42338,R-HSA-5218921
P42338,R-HSA-1221632
P42345,R-HSA-159418
P42345,R-HSA-432040
P42345,R-HSA-191273
P42345,R-HSA-1236382
P42345,R-HSA-110331
P42345,R-HSA-72706
P42345,R-HSA-68867
P42345,R-HSA-975144
P42345,R-HSA-3371453
P42345,R-HSA-156827
P42345,R-HSA-9018519
P42345,R-HSA-9018519
P42345,R-HSA-1839130
P42356,R-HSA-5223345
P42356,R-HSA-9665244
P42357,R-HSA-917977
P42566,R-HSA-72163
P42566,R-HSA-5687128
P42566,R-HSA-195253
P42566,R-HSA-9749641
P42566,R-HSA-5628897
P42568,R-HSA-3371453
P42568,R-HSA-70635
P42568,R-HSA-9752946
P42574,R-HSA-5676594
P42574,R-HSA-5250924
P42574,R-HSA-4086398
P42574,R-HSA-5668541
P42574,R-HSA-163125
P42574,R-HSA-5689880
P42574,R-HSA-9664323
P42574,R-HSA-167158
P42574,R-HSA-2500257
P42574,R-HSA-176187
P42574,R-HSA-3595172
P42574,R-HSA-72649
P42574,R-HSA-9013508
P42574,R-HSA-159782
P42574,R-HSA-171306
P42574,R-HSA-3299685
P42575,R-HSA-182971
P42575,R-HSA-9665348
P42575,R-HSA-8986944
P42677,R-HSA-201722
P42677,R-HSA-9020702
P42677,R-HSA-9615710
P42677,R-HSA-877300
P42677,R-HSA-6798695
P42677,R-HSA-9710421
P42677,R-HSA-3000178
P42677,R-HSA-198933
P42677,R-HSA-2453864
P42677,R-HSA-1799339
P42677,R-HSA-1236978
P42677,R-HSA-936837
P42677,R-HSA-5083635
P42677,R-HSA-2151201
P42677,R-HSA-114608
P42677,R-HSA-1227986
P42677,R-HSA-2132295
P42677,R-HSA-9694614
P42677,R-HSA-159231
P42677,R-HSA-9673202
P42677,R-HSA-4086400
P42677,R-HSA-6783783
P42677,R-HSA-381676
P42677,R-HSA-8941284
P42679,R-HSA-2172127
P42680,R-HSA-8939236
P42680,R-HSA-3595177
P42680,R-HSA-9013420
P42680,R-HSA-9664422
P42681,R-HSA-9636383
P42681,R-HSA-72706
P42684,R-HSA-6798695
P42684,R-HSA-8866907
P42684,R-HSA-2424491
P42684,R-HSA-9634638
P42684,R-HSA-9013408
P42685,R-HSA-6804757
P42685,R-HSA-212436
P42695,R-HSA-450520
P42701,R-HSA-6784531
P42701,R-HSA-69202
P42701,R-HSA-9609523
P42701,R-HSA-381340
P42702,R-HSA-3301854
P42702,R-HSA-5690714
P42704,R-HSA-9009391
P42704,R-HSA-2453864
P42704,R-HSA-71064
P42765,R-HSA-8873719
P42766,R-HSA-69273
P42766,R-HSA-350562
P42766,R-HSA-174113
P42766,R-HSA-9027276
P42766,R-HSA-6802948
P42766,R-HSA-69473
P42766,R-HSA-9664422
P42766,R-HSA-983695
P42766,R-HSA-70263
P42766,R-HSA-975144
P42766,R-HSA-6798695
P42766,R-HSA-977068
P42766,R-HSA-217271
P42766,R-HSA-4608870
P42768,R-HSA-75892
P42768,R-HSA-9013026
P42768,R-HSA-8853336
P42768,R-HSA-68949
P42768,R-HSA-1268020
P42768,R-HSA-499943
P42768,R-HSA-8948751
P42768,R-HSA-73614
P42768,R-HSA-2894862
P42768,R-HSA-9013149
P42771,R-HSA-9682708
P42771,R-HSA-1483166
P42771,R-HSA-983170
P42771,R-HSA-8951664
P42771,R-HSA-6791226
P42771,R-HSA-9752946
P42771,R-HSA-8964058
P42771,R-HSA-606279
P42771,R-HSA-5666185
P42772,R-HSA-8939243
P42772,R-HSA-198933
P42772,R-HSA-5250982
P42772,R-HSA-5625900
P42772,R-HSA-8941333
P42773,R-HSA-168255
P42773,R-HSA-1474151
P42773,R-HSA-2871809
P42773,R-HSA-8853659
P42785,R-HSA-380270
P42785,R-HSA-5663220
P42830,R-HSA-5368286
P42830,R-HSA-9673221
P42858,R-HSA-168298
P42892,R-HSA-5676594
P42898,R-HSA-2022870
P43003,R-HSA-9696264
P43003,R-HSA-9696270
P43003,R-HSA-9013405
P43003,R-HSA-76061
P43004,R-HSA-6804760
P43004,R-HSA-212436
P43004,R-HSA-5673001
P43005,R-HSA-5628897
P43005,R-HSA-8950505
P43005,R-HSA-5658442
P43007,R-HSA-5674135
P43026,R-HSA-375281
P43034,R-HSA-72764
P43034,R-HSA-162585
P43034,R-HSA-70921
P43034,R-HSA-6809371
P43034,R-HSA-8951664
P43034,R-HSA-2408557
P43034,R-HSA-3928662
P43034,R-HSA-167172
P43034,R-HSA-201722
P43034,R-HSA-167044
P43034,R-HSA-6804756
P43034,R-HSA-432040
P43034,R-HSA-8937144
P43034,R-HSA-70263
P43080,R-HSA-9710421
P43088,R-HSA-212436
P43088,R-HSA-5693565
P43115,R-HSA-418889
P43115,R-HSA-399997
P43116,R-HSA-427413
P43116,R-HSA-6798695
P43116,R-HSA-69473
P43119,R-HSA-5218921
P43119,R-HSA-72187
P43119,R-HSA-2132295
P43119,R-HSA-9022699
P43119,R-HSA-75892
P43121,R-HSA-8875360
P43121,R-HSA-210991
P43121,R-HSA-5693568
P43121,R-HSA-8863795
P43121,R-HSA-3299685
P43121,R-HSA-2979096
P43121,R-HSA-418359
P43121,R-HSA-6802952
P43121,R-HSA-5683826
P43146,R-HSA-2426168
P43146,R-HSA-6802946
P43146,R-HSA-9018519
P43146,R-HSA-140342
P43146,R-HSA-9662360
P43146,R-HSA-1912420
P43146,R-HSA-9664422
P43146,R-HSA-72689
P43146,R-HSA-1482788
P43155,R-HSA-381753
P43155,R-HSA-167290
P43155,R-HSA-5687128
P43166,R-HSA-936964
P43220,R-HSA-5693607
P43220,R-HSA-110381
P43220,R-HSA-1989781
P43220,R-HSA-9660821
P43220,R-HSA-1222449
P43234,R-HSA-5694530
P43235,R-HSA-9604323
P43235,R-HSA-156590
P43235,R-HSA-167172
P43235,R-HSA-5389840
P43235,R-HSA-2514859
P43235,R-HSA-180534
P43246,R-HSA-75953
P43246,R-HSA-204005
P43246,R-HSA-9613354
P43246,R-HSA-9013148
P43246,R-HSA-166663
P43246,R-HSA-2173795
P43246,R-HSA-2173788
P43250,R-HSA-877300
P43251,R-HSA-9633012
P43251,R-HSA-446343
P43268,R-HSA-3108214
P43304,R-HSA-2029485
P43304,R-HSA-5654219
P43307,R-HSA-8863795
P43307,R-HSA-73779
P43308,R-HSA-381340
P43351,R-HSA-9013148
P43351,R-HSA-8866904
P43351,R-HSA-1268020
P43353,R-HSA-72649
P43353,R-HSA-5467337
P43354,R-HSA-68616
P43354,R-HSA-429947
P43378,R-HSA-167827
P43403,R-HSA-75953
P43403,R-HSA-72689
P43403,R-HSA-8873719
P43405,R-HSA-68867
P43405,R-HSA-2029482
P43405,R-HSA-382556
P43405,R-HSA-380284
P43405,R-HSA-418594
P43405,R-HSA-912446
P43405,R-HSA-9664323
P43405,R-HSA-9755511
P43405,R-HSA-1566948
P43405,R-HSA-69231
P43405,R-HSA-5655799
P43405,R-HSA-68962
P43405,R-HSA-9704331
P43405,R-HSA-9013148
P43405,R-HSA-2871809
P43405,R-HSA-68949
P43405,R-HSA-8953750
P43405,R-HSA-141430
P43405,R-HSA-8851907
P43405,R-HSA-1482788
P43405,R-HSA-167152
P43405,R-HSA-9018519
P43405,R-HSA-140534
P43405,R-HSA-9646399
P43405,R-HSA-5576890
P43405,R-HSA-2644606
P43405,R-HSA-159227
P43405,R-HSA-202733
P43405,R-HSA-5362798
P43405,R-HSA-72695
P43405,R-HSA-196757
P43487,R-HSA-8939902
P43489,R-HSA-983231
P43490,R-HSA-1912408
P43490,R-HSA-8854050
P43626,R-HSA-4641262
P43627,R-HSA-1268020
P43628,R-HSA-2559582
P43629,R-HSA-9009391
P43630,R-HSA-1799339
P43631,R-HSA-210991
P43631,R-HSA-9020702
P43632,R-HSA-983168
P43657,R-HSA-9013507
P43657,R-HSA-9610379
P43681,R-HSA-164944
P43681,R-HSA-5610787
P43681,R-HSA-429947
P43686,R-HSA-435368
P43686,R-HSA-8941856
P43686,R-HSA-6784531
P43686,R-HSA-191859
P43686,R-HSA-177504
P43686,R-HSA-2142691
P43686,R-HSA-5358565
P43686,R-HSA-5083635
P43686,R-HSA-5654706
P43686,R-HSA-159418
P43686,R-HSA-5654720
P43686,R-HSA-173623
P43686,R-HSA-8951664
P43686,R-HSA-75035
P43686,R-HSA-193648
P43686,R-HSA-5688849
P43686,R-HSA-69656
P43686,R-HSA-9752946
P43686,R-HSA-5610783
P43686,R-HSA-2500257
P43686,R-HSA-1799339
P43686,R-HSA-9668328
P43686,R-HSA-196836
P43686,R-HSA-163125
P43686,R-HSA-5687128
P43686,R-HSA-5673000
P43686,R-HSA-5690714
P43686,R-HSA-9661069
P43686,R-HSA-2871809
P43686,R-HSA-1236978
P43686,R-HSA-8849474
P43686,R-HSA-167158
P43686,R-HSA-1433617
P43686,R-HSA-2426168
P43686,R-HSA-6784531
P43686,R-HSA-9615710
P43686,R-HSA-392851
P43686,R-HSA-156588
P43686,R-HSA-1442490
P43686,R-HSA-72706
P43686,R-HSA-69017
P43686,R-HSA-427601
P43686,R-HSA-420029
P43686,R-HSA-9615933
P43686,R-HSA-69017
P43686,R-HSA-1169091
P43686,R-HSA-8951664
P43686,R-HSA-1250342
P43686,R-HSA-8950505
P43686,R-HSA-8964038
P43686,R-HSA-6798695
P43686,R-HSA-9615017
P43686,R-HSA-110362
P43686,R-HSA-9664422
P43686,R-HSA-5689880
P43686,R-HSA-2408557
P43686,R-HSA-5689880
P43686,R-HSA-9648002
P43686,R-HSA-8854691
P43694,R-HSA-5663220
P43694,R-HSA-8873719
P43694,R-HSA-6809371
P43694,R-HSA-6807878
P43694,R-HSA-192823
P43897,R-HSA-975956
P45378,R-HSA-2730905
P45379,R-HSA-1170546
P45381,R-HSA-2151201
P45452,R-HSA-983168
P45452,R-HSA-8951664
P45452,R-HSA-5419276
P45452,R-HSA-187706
P45452,R-HSA-2565942
P45452,R-HSA-9620244
P45452,R-HSA-192823
P45844,R-HSA-1482788
P45844,R-HSA-6791226
P45844,R-HSA-9610379
P45880,R-HSA-1433559
P45880,R-HSA-9013149
P45954,R-HSA-350562
P45973,R-HSA-2730905
P45973,R-HSA-1474228
P45973,R-HSA-9615017
P45974,R-HSA-1296053
P45974,R-HSA-5218920
P45983,R-HSA-202733
P45983,R-HSA-392517
P45983,R-HSA-380320
P45983,R-HSA-2871809
P45983,R-HSA-9648025
P45983,R-HSA-6794361
P45983,R-HSA-5654726
P45983,R-HSA-168271
P45983,R-HSA-9664422
P45983,R-HSA-2132295
P45983,R-HSA-203641
P45983,R-HSA-977606
P45983,R-HSA-2485179
P45984,R-HSA-5654704
P45984,R-HSA-77075
P45984,R-HSA-2408557
P45984,R-HSA-71403
P45985,R-HSA-977606
P45985,R-HSA-167158
P45985,R-HSA-376176
P45985,R-HSA-68867
P45985,R-HSA-9696273
P45985,R-HSA-6809371
P46019,R-HSA-6791226
P46020,R-HSA-8951664
P46020,R-HSA-389957
P46059,R-HSA-432720
P46060,R-HSA-73779
P46060,R-HSA-112399
P46060,R-HSA-1250196
P46060,R-HSA-380259
P46060,R-HSA-380320
P46060,R-HSA-9013406
P46060,R-HSA-2871837
P46060,R-HSA-2408557
P46060,R-HSA-9664422
P46060,R-HSA-5358606
P46087,R-HSA-6811434
P46087,R-HSA-8941856
P46092,R-HSA-9660821
P46092,R-HSA-389957
P46093,R-HSA-2029481
P46093,R-HSA-166166
P46094,R-HSA-216083
P46094,R-HSA-5578749
P46098,R-HSA-114516
P46100,R-HSA-9013420
P46100,R-HSA-9037629
P46100,R-HSA-418885
P46108,R-HSA-1296052
P46108,R-HSA-5610783
P46108,R-HSA-433692
P46108,R-HSA-9013106
P46108,R-HSA-72695
P46108,R-HSA-2151209
P46108,R-HSA-168336
P46108,R-HSA-5678895
P46108,R-HSA-179409
P46108,R-HSA-6803211
P46108,R-HSA-2243919
P46109,R-HSA-1660517
P46109,R-HSA-5610785
P46109,R-HSA-5368286
P46109,R-HSA-5663220
P46109,R-HSA-9752946
P46109,R-HSA-2467813
P46109,R-HSA-8983711
P46109,R-HSA-456926
P46199,R-HSA-8983432
P46379,R-HSA-1295596
P46439,R-HSA-8853884
P46459,R-HSA-5628897
P46459,R-HSA-936440
P46459,R-HSA-3769402
P46459,R-HSA-3108214
P46459,R-HSA-201451
P46459,R-HSA-432722
P46527,R-HSA-8939246
P46527,R-HSA-8943724
P46527,R-HSA-163210
P46527,R-HSA-167590
P46527,R-HSA-383280
P46527,R-HSA-975957
P46527,R-HSA-6804115
P46527,R-HSA-9013700
P46527,R-HSA-9020933
P46527,R-HSA-201681
P46527,R-HSA-2424491
P46527,R-HSA-9664422
P46527,R-HSA-2168880
P46527,R-HSA-9637628
P46527,R-HSA-9609690
P46527,R-HSA-390471
P46531,R-HSA-9660821
P46531,R-HSA-977606
P46531,R-HSA-381340
P46531,R-HSA-5654695
P46531,R-HSA-189451
P46531,R-HSA-351202
P46531,R-HSA-1660662
P46531,R-HSA-913709
P46531,R-HSA-983168
P46531,R-HSA-936837
P46531,R-HSA-6804756
P46531,R-HSA-8875656
P46531,R-HSA-9013149
P46531,R-HSA-9752946
P46531,R-HSA-373753
P46531,R-HSA-5619113
P46531,R-HSA-9664422
P46531,R-HSA-6811434
P46531,R-HSA-9662360
P46531,R-HSA-192823
P46531,R-HSA-6798695
P46531,R-HSA-1650814
P46531,R-HSA-6783310
P46587,R-HSA-198753
P46597,R-HSA-159418
P46663,R-HSA-167290
P46663,R-HSA-5368286
P46663,R-HSA-9759194
P46695,R-HSA-9752946
P46721,R-HSA-877300
P46721,R-HSA-168271
P46734-3,R-HSA-202040
P46734,R-HSA-2129379
P46734,R-HSA-4411364
P46736,R-HSA-174437
P46736,R-HSA-5250958
P46736,R-HSA-76061
P46736,R-HSA-380270
P46736,R-HSA-430116
P46776,R-HSA-6809371
P46776,R-HSA-5675221
P46776,R-HSA-114608
P46776,R-HSA-8935690
P46776,R-HSA-211733
P46776,R-HSA-9717207
P46776,R-HSA-2029482
P46776,R-HSA-6783310
P46776,R-HSA-8980692
P46776,R-HSA-2162123
P46776,R-HSA-9664565
P46776,R-HSA-193648
P46776,R-HSA-201451
P46776,R-HSA-6782135
P46777,R-HSA-2871796
P46777,R-HSA-5693568
P46777,R-HSA-9705671
P46777,R-HSA-3560783
P46777,R-HSA-2871796
P46777,R-HSA-159227
P46777,R-HSA-983231
P46777,R-HSA-4615885
P46777,R-HSA-202733
P46777,R-HSA-164843
P46777,R-HSA-912694
P46777,R-HSA-390650
P46777,R-HSA-5654688
P46777,R-HSA-168298
P46778,R-HSA-8866427
P46778,R-HSA-2730905
P46778,R-HSA-1989781
P46778,R-HSA-888593
P46778,R-HSA-5687128
P46778,R-HSA-3928662
P46778,R-HSA-525793
P46778,R-HSA-2029485
P46778,R-HSA-6783783
P46778,R-HSA-2129379
P46778,R-HSA-2672351
P46778,R-HSA-2871837
P46778,R-HSA-8957275
P46778,R-HSA-749476
P46779,R-HSA-72764
P46779,R-HSA-8963684
P46779,R-HSA-5602498
P46779,R-HSA-5358751
P46779,R-HSA-112382
P46779,R-HSA-2029481
P46779,R-HSA-6798695
P46779,R-HSA-159763
P46779,R-HSA-6804756
P46779,R-HSA-6798695
P46779,R-HSA-5362517
P46779,R-HSA-9634597
P46779,R-HSA-381753
P46779,R-HSA-2871837
P46781,R-HSA-8856825
P46781,R-HSA-212436
P46781,R-HSA-9013508
P46781,R-HSA-912631
P46781,R-HSA-159236
P46781,R-HSA-8854214
P46781,R-HSA-6799198
P46781,R-HSA-69473
P46781,R-HSA-9664422
P46781,R-HSA-4641265
P46781,R-HSA-2644606
P46781,R-HSA-191859
P46781,R-HSA-416482
P46781,R-HSA-9013957
P46781,R-HSA-2029485
P46781,R-HSA-418555
P46781,R-HSA-8949275
P46781,R-HSA-5334118
P46781,R-HSA-6803529
P46782,R-HSA-9694614
P46782,R-HSA-2730905
P46782,R-HSA-6804759
P46782,R-HSA-70895
P46782,R-HSA-909733
P46782,R-HSA-190861
P46782,R-HSA-3560801
P46782,R-HSA-3238698
P46782,R-HSA-5620916
P46782,R-HSA-198933
P46782,R-HSA-6804756
P46782,R-HSA-166663
P46782,R-HSA-2500257
P46782,R-HSA-9696270
P46782,R-HSA-5603037
P46782,R-HSA-9037628
P46782,R-HSA-1989781
P46782,R-HSA-6798163
P46783,R-HSA-73614
P46783,R-HSA-9613354
P46783,R-HSA-445355
P46783,R-HSA-9752946
P46783,R-HSA-72163
P46783,R-HSA-5654228
P46783,R-HSA-68877
P46783,R-HSA-8856828
P46783,R-HSA-1236973
P46783,R-HSA-72163
P46783,R-HSA-3656237
P46783,R-HSA-5173214
P46783,R-HSA-8948751
P46783,R-HSA-416476
P46783,R-HSA-983231
P46783,R-HSA-5674135
P46783,R-HSA-8951664
P46783,R-HSA-198933
P46926,R-HSA-381676
P46934,R-HSA-4655427
P46934,R-HSA-2871809
P46934,R-HSA-9013148
P46934,R-HSA-8964616
P46934,R-HSA-68949
P46937,R-HSA-167162
P46937,R-HSA-2559580
P46937,R-HSA-5223345
P46937,R-HSA-8948751
P46937,R-HSA-5654695
P46937,R-HSA-168325
P46937,R-HSA-9665245
P46939,R-HSA-6782210
P46940,R-HSA-6807004
P46940,R-HSA-9705671
P46940,R-HSA-6785807
P46940,R-HSA-9656223
P46940,R-HSA-2022090
P46940,R-HSA-6785631
P46940,R-HSA-198933
P46940,R-HSA-8939247
P46940,R-HSA-9031628
P46940,R-HSA-1839117
P46940,R-HSA-983231
P46940,R-HSA-5620912
P46940,R-HSA-909733
P46940,R-HSA-8964026
P46940,R-HSA-447038
P46940,R-HSA-5632684
P46940,R-HSA-198933
P46940,R-HSA-5419276
P46940,R-HSA-1483191
P46952,R-HSA-193648
P46976,R-HSA-418885
P46976,R-HSA-202424
P46976,R-HSA-419771
P46976,R-HSA-9609690
P46976,R-HSA-5685942
P46976,R-HSA-176407
P46976,R-HSA-975163
P46976,R-HSA-2730905
P46977,R-HSA-3301854
P46977,R-HSA-3928662
P47211,R-HSA-983231
P47211,R-HSA-426048
P47710,R-HSA-69273
P47712,R-HSA-437239
P47712,R-HSA-9660821
P47712,R-HSA-9679191
P47712,R-HSA-6798695
P47712,R-HSA-1236974
P47712,R-HSA-1234176
P47712,R-HSA-2151201
P47712,R-HSA-392851
P47712,R-HSA-429947
P47712,R-HSA-204005
P47712,R-HSA-72706
P47712,R-HSA-211945
P47712,R-HSA-5334118
P47736,R-HSA-445144
P47736,R-HSA-2467813
P47755,R-HSA-2564830
P47755,R-HSA-5654699
P47755,R-HSA-6784531
P47755,R-HSA-2129379
P47755,R-HSA-5627117
P47755,R-HSA-8856825
P47755,R-HSA-111453
P47755,R-HSA-6784531
P47756,R-HSA-212300
P47756,R-HSA-174048
P47756,R-HSA-110314
P47756,R-HSA-70268
P47756,R-HSA-1660516
P47756,R-HSA-8873719
P47756,R-HSA-975956
P47756,R-HSA-3000178
P47756,R-HSA-3371453
P47804,R-HSA-3928665
P47804,R-HSA-3214847
P47813,R-HSA-6785807
P47813,R-HSA-2029482
P47813,R-HSA-112043
P47813,R-HSA-9725371
P47813,R-HSA-5620912
P47813,R-HSA-6798695
P47869,R-HSA-380108
P47869,R-HSA-2426168
P47870,R-HSA-8943724
P47870,R-HSA-5218920
P47870,R-HSA-9629232
P47872,R-HSA-140875
P47872,R-HSA-156588
P47872,R-HSA-389356
P47881,R-HSA-2454202
P47881,R-HSA-6804756
P47881,R-HSA-9610379
P47884,R-HSA-3000178
P47887,R-HSA-975957
P47888,R-HSA-1221632
P47890,R-HSA-175567
P47893,R-HSA-77348
P47895,R-HSA-110328
P47897,R-HSA-9615017
P47897,R-HSA-2644606
P47897,R-HSA-8939242
P47898,R-HSA-416476
P47898,R-HSA-69656
P47900,R-HSA-156590
P47900,R-HSA-982772
P47900,R-HSA-4551638
P47900,R-HSA-433692
P47901,R-HSA-9649948
P47901,R-HSA-425986
P47901,R-HSA-8937144
P47914,R-HSA-9679191
P47914,R-HSA-977225
P47914,R-HSA-6811436
P47914,R-HSA-72706
P47914,R-HSA-72702
P47914,R-HSA-5683826
P47914,R-HSA-72163
P47914,R-HSA-9632700
P47914,R-HSA-174184
P47914,R-HSA-5621575
P47914,R-HSA-9013404
P47914,R-HSA-983170
P47914,R-HSA-71403
P47914,R-HSA-2559580
P47928,R-HSA-2132295
P47944,R-HSA-418594
P47985,R-HSA-2586552
P47989,R-HSA-1296072
P47989,R-HSA-202430
P47989,R-HSA-167172
P47992,R-HSA-5685938
P47992,R-HSA-198933
P48023,R-HSA-3899300
P48023,R-HSA-351906
P48023,R-HSA-211733
P48023,R-HSA-3359457
P48023,R-HSA-170145
P48023,R-HSA-5607761
P48023,R-HSA-445989
P48023,R-HSA-1181150
P48023,R-HSA-2454202
P48029,R-HSA-4615885
P48039,R-HSA-8941332
P48039,R-HSA-2029485
P48047,R-HSA-9634597
P48047,R-HSA-427389
P48048,R-HSA-2559580
P48050,R-HSA-444473
P48050,R-HSA-168276
P48050,R-HSA-9010553
P48050,R-HSA-448424
